ID,Turno,Codigo_da_RA
4500,Manhã,4
4501,Manhã,4
4502,Tarde,4
4503,Tarde,4
4504,Tarde,4
4505,Manhã,4
4506,Manhã,4
4507,Manhã,4
4508,Manhã,4
4509,Manhã,4
4510,Manhã,14
4511,Manhã,14
4512,Manhã,11
4513,Manhã,11
4514,Tarde,14
4515,Tarde,14
4516,Tarde,14
4517,Manhã,14
4518,Manhã,11
4519,Manhã,14
4520,Tarde,14
4521,Manhã,15
4522,Manhã,15
4523,Manhã,15
4524,Manhã,15
4525,Manhã,15
4526,Manhã,15
4527,Manhã,15
4528,Manhã,15
4529,Manhã,15
4530,Manhã,15
4531,Manhã,15
4532,Manhã,15
4533,Manhã,15
4534,Manhã,15
4535,Manhã,15
4536,Manhã,15
4537,Manhã,15
4538,Manhã,15
4539,Manhã,15
4540,Manhã,30
4541,Manhã,30
4542,Manhã,30
4543,Manhã,30
4544,Manhã,30
4545,Manhã,30
4546,Manhã,10
4547,Manhã,10
4548,Tarde,10
4549,Tarde,10
4550,Tarde,10
4551,Tarde,9
4552,Manhã,9
4553,Manhã,9
4554,Manhã,9
4555,Manhã,9
4556,Tarde,9
4557,Manhã,13
4558,Manhã,12
4559,Manhã,12
4560,Manhã,12
4561,Manhã,12
4562,Manhã,12
4563,Manhã,12
4564,Manhã,12
4565,Manhã,12
4566,Manhã,12
4567,Manhã,12
4568,Manhã,12
4569,Manhã,12
4570,Manhã,12
4571,Manhã,12
4572,Manhã,12
4573,Manhã,12
4574,Manhã,12
4575,Manhã,12
4576,Manhã,12
4577,Manhã,12
4578,Manhã,12
4579,Manhã,12
4580,Manhã,12
4581,Manhã,12
4582,Manhã,12
4583,Manhã,12
4584,Manhã,12
4585,Manhã,12
4586,Manhã,12
4587,Manhã,12
4588,Noite,13
4589,Manhã,20
4590,Manhã,20
4591,Manhã,20
4592,Manhã,20
4593,Manhã,20
4594,Manhã,20
4595,Manhã,20
4596,Manhã,20
4597,Manhã,20
4598,Manhã,20
4599,Manhã,20
4600,Manhã,20
4601,Manhã,20
4602,Manhã,20
4603,Manhã,20
4604,Manhã,20
4605,Manhã,20
4606,Manhã,20
4607,Manhã,20
4608,Manhã,20
4609,Manhã,20
4610,Manhã,20
4611,Tarde,20
4612,Tarde,20
4613,Tarde,20
4614,Tarde,20
4615,Manhã,11
4616,Manhã,11
4617,Manhã,11
4618,Manhã,11
4619,Manhã,11
4620,Manhã,11
4621,Manhã,11
4622,Manhã,11
4623,Manhã,20
4624,Manhã,30
4625,Manhã,30
4626,Manhã,30
4627,Manhã,30
4628,Manhã,30
4629,Manhã,30
4630,Manhã,30
4631,Manhã,30
4632,Manhã,30
4633,Manhã,10
4634,Manhã,10
4635,Manhã,10
4636,Manhã,10
4637,Manhã,10
4638,Manhã,10
4639,Tarde,10
4640,Tarde,10
4641,Tarde,10
4642,Tarde,10
4643,Tarde,10
4644,Manhã,30
4645,Manhã,30
4646,Manhã,30
4647,Manhã,30
4648,Manhã,30
4649,Manhã,30
4650,Manhã,10
4651,Manhã,10
4652,Manhã,10
4653,Manhã,10
4654,Manhã,10
4655,Manhã,11
4656,Tarde,10
4657,Tarde,10
4658,Tarde,10
4659,Tarde,10
4660,Manhã,10
4661,Manhã,10
4662,Manhã,10
4663,Manhã,10
4664,Manhã,10
4665,Manhã,10
4666,Manhã,10
4667,Manhã,10
4668,Manhã,10
4669,Manhã,10
4670,Manhã,10
4671,Manhã,10
4672,Manhã,10
4673,Manhã,10
4674,Tarde,10
4675,Tarde,10
4676,Tarde,10
4677,Tarde,10
4678,Tarde,10
4679,Manhã,10
4680,Manhã,10
4681,Manhã,10
4682,Manhã,10
4683,Manhã,10
4684,Manhã,10
4685,Manhã,10
4686,Manhã,10
4687,Manhã,10
4688,Manhã,30
4689,Manhã,10
4690,Manhã,10
4691,Manhã,10
4692,Manhã,10
4693,Manhã,10
4694,Manhã,10
4695,Tarde,10
4696,Tarde,10
4697,Tarde,10
4698,Tarde,10
4699,Tarde,10
4700,Tarde,10
4701,Tarde,10
4702,Tarde,10
4703,Manhã,30
4704,Manhã,30
4705,Manhã,30
4706,Manhã,30
4707,Manhã,30
4708,Manhã,30
4709,Manhã,30
4710,Manhã,30
4711,Manhã,30
4712,Manhã,30
4713,Manhã,10
4714,Manhã,10
4715,Manhã,10
4716,Manhã,10
4717,Manhã,10
4718,Manhã,11
4719,Tarde,10
4720,Tarde,10
4721,Manhã,10
4722,Tarde,10
4723,Manhã,12
4724,Manhã,12
4725,Manhã,14
4726,Manhã,14
4727,Manhã,11
4728,Manhã,14
4729,Manhã,14
4730,Tarde,14
4731,Tarde,14
4732,Tarde,14
4733,Tarde,25
4734,Tarde,25
4735,Tarde,25
4736,Tarde,25
4737,Tarde,25
4738,Tarde,25
4739,Tarde,25
4740,Tarde,25
4741,Tarde,25
4742,Manhã,25
4743,Manhã,25
4744,Manhã,25
4745,Manhã,25
4746,Manhã,25
4747,Manhã,25
4748,Manhã,25
4749,Manhã,25
4750,Tarde,25
4751,Tarde,25
4752,Tarde,25
4753,Manhã,25
4754,Noite,20
4755,Tarde,13
4756,Tarde,13
4757,Tarde,8
4758,Tarde,13
4759,Tarde,13
4760,Tarde,13
4761,Manhã,13
4762,Manhã,13
4763,Tarde,7
4764,Tarde,7
4765,Manhã,13
4766,Manhã,13
4767,Manhã,13
4768,Noite,12
4769,Noite,12
4770,Noite,12
4771,Noite,12
4772,Tarde,8
4773,Tarde,8
4774,Tarde,13
4775,Tarde,13
4776,Tarde,8
4777,Tarde,8
4778,Tarde,8
4779,Tarde,8
4780,Tarde,28
4781,Tarde,8
4782,Tarde,13
4783,Tarde,8
4784,Tarde,8
4785,Manhã,16
4786,Manhã,16
4787,Manhã,17
4788,Manhã,17
4789,Manhã,17
4790,Manhã,17
4791,Manhã,17
4792,Manhã,17
4793,Manhã,17
4794,Manhã,17
4795,Manhã,17
4796,Manhã,16
4797,Manhã,16
4798,Manhã,16
4799,Manhã,16
4800,Manhã,34
4801,Manhã,34
4802,Manhã,34
4803,Manhã,16
4804,Manhã,16
4805,Manhã,16
4806,Manhã,16
4807,Manhã,16
4808,Manhã,16
4809,Manhã,16
4810,Manhã,16
4811,Manhã,16
4812,Manhã,16
4813,Manhã,16
4814,Manhã,16
4815,Manhã,16
4816,Manhã,16
4817,Manhã,16
4818,Manhã,16
4819,Manhã,16
4820,Manhã,16
4821,Manhã,16
4822,Manhã,16
4823,Manhã,16
4824,Manhã,16
4825,Manhã,16
4826,Manhã,16
4827,Manhã,16
4828,Manhã,16
4829,Manhã,16
4830,Manhã,16
4831,Manhã,16
4832,Manhã,16
4833,Manhã,16
4834,Manhã,16
4835,Manhã,2
4836,Manhã,16
4837,Manhã,16
4838,Manhã,16
4839,Manhã,16
4840,Manhã,16
4841,Manhã,16
4842,Manhã,16
4843,Manhã,16
4844,Manhã,16
4845,Manhã,16
4846,Manhã,16
4847,Manhã,16
4848,Manhã,16
4849,Manhã,16
4850,Manhã,16
4851,Manhã,16
4852,Manhã,16
4853,Manhã,16
4854,Manhã,16
4855,Manhã,16
4856,Manhã,16
4857,Manhã,34
4858,Manhã,16
4859,Manhã,16
4860,Manhã,16
4861,Manhã,16
4862,Manhã,16
4863,Manhã,16
4864,Manhã,16
4865,Manhã,16
4866,Manhã,16
4867,Manhã,16
4868,Manhã,16
4869,Manhã,16
4870,Noite,16
4871,Noite,16
4872,Noite,16
4873,Noite,16
4874,Noite,16
4875,Noite,16
4876,Manhã,2
4877,Manhã,2
4878,Manhã,2
4879,Manhã,2
4880,Manhã,2
4881,Manhã,2
4882,Manhã,2
4883,Manhã,2
4884,Manhã,2
4885,Manhã,2
4886,Manhã,2
4887,Manhã,2
4888,Manhã,2
4889,Manhã,23
4890,Manhã,2
4891,Manhã,2
4892,Manhã,2
4893,Manhã,16
4894,Manhã,16
4895,Tarde,2
4896,Tarde,2
4897,Tarde,2
4898,Tarde,2
4899,Tarde,2
4900,Tarde,2
4901,Manhã,4
4902,Manhã,4
4903,Manhã,4
4904,Manhã,4
4905,Manhã,4
4906,Manhã,2
4907,Manhã,2
4908,Manhã,2
4909,Manhã,2
4910,Manhã,2
4911,Manhã,4
4912,Manhã,4
4913,Manhã,4
4914,Manhã,4
4915,Manhã,4
4916,Manhã,2
4917,Manhã,2
4918,Manhã,2
4919,Manhã,2
4920,Manhã,2
4921,Manhã,2
4922,Manhã,2
4923,Manhã,2
4924,Manhã,2
4925,Manhã,2
4926,Manhã,2
4927,Manhã,2
4928,Manhã,2
4929,Manhã,2
4930,Manhã,2
4931,Tarde,2
4932,Tarde,2
4933,Tarde,2
4934,Manhã,2
4935,Manhã,2
4936,Manhã,2
4937,Manhã,3
4938,Manhã,2
4939,Manhã,2
4940,Manhã,2
4941,Tarde,1
4942,Tarde,4
4943,Tarde,3
4944,Tarde,3
4945,Tarde,3
4946,Manhã,4
4947,Manhã,4
4948,Manhã,2
4949,Manhã,2
4950,Manhã,2
4951,Manhã,2
4952,Manhã,2
4953,Tarde,3
4954,Tarde,3
4955,Manhã,4
4956,Manhã,4
4957,Manhã,4
4958,Manhã,2
4959,Manhã,2
4960,Tarde,4
4961,Tarde,4
4962,Tarde,4
4963,Tarde,4
4964,Tarde,4
4965,Noite,2
4966,Noite,2
4967,Tarde,1
4968,Tarde,3
4969,Tarde,3
4970,Tarde,3
4971,Manhã,3
4972,Tarde,3
4973,Noite,2
4974,Noite,2
4975,Noite,2
4976,Noite,2
4977,Noite,2
4978,Noite,2
4979,Noite,2
4980,Manhã,5
4981,Tarde,5
4982,Tarde,5
4983,Manhã,5
4984,Manhã,4
4985,Tarde,4
4986,Tarde,4
4987,Manhã,4
4988,Manhã,4
4989,Tarde,4
4990,Manhã,4
4991,Manhã,4
4992,Manhã,4
4993,Tarde,4
4994,Manhã,4
4995,Manhã,4
4996,Manhã,4
4997,Manhã,4
4998,Manhã,4
4999,Manhã,4
5000,Manhã,4
5001,Manhã,4
5002,Manhã,4
5003,Manhã,4
5004,Tarde,4
5005,Tarde,4
5006,Tarde,4
5007,Manhã,4
5008,Manhã,4
5009,Tarde,4
5010,Tarde,4
5011,Tarde,4
5012,Manhã,4
5013,Manhã,4
5014,Manhã,4
5015,Manhã,4
5016,Manhã,4
5017,Manhã,4
5018,Manhã,4
5019,Manhã,4
5020,Manhã,4
5021,Manhã,4
5022,Tarde,4
5023,Tarde,4
5024,Manhã,4
5025,Manhã,4
5026,Manhã,4
5027,Manhã,4
5028,Manhã,4
5029,Manhã,4
5030,Manhã,4
5031,Manhã,4
5032,Tarde,13
5033,Tarde,13
5034,Manhã,14
5035,Manhã,12
5036,Tarde,14
5037,Manhã,14
5038,Tarde,14
5039,Tarde,14
5040,Tarde,14
5041,Tarde,14
5042,Manhã,15
5043,Manhã,15
5044,Manhã,15
5045,Manhã,15
5046,Manhã,15
5047,Manhã,15
5048,Manhã,15
5049,Manhã,15
5050,Manhã,15
5051,Manhã,15
5052,Manhã,15
5053,Manhã,15
5054,Manhã,15
5055,Manhã,15
5056,Manhã,15
5057,Manhã,15
5058,Manhã,15
5059,Manhã,15
5060,Manhã,15
5061,Manhã,15
5062,Manhã,15
5063,Manhã,15
5064,Manhã,15
5065,Manhã,15
5066,Manhã,15
5067,Manhã,15
5068,Manhã,15
5069,Manhã,15
5070,Manhã,15
5071,Manhã,15
5072,Manhã,15
5073,Manhã,15
5074,Manhã,15
5075,Manhã,10
5076,Manhã,30
5077,Manhã,30
5078,Manhã,30
5079,Manhã,10
5080,Manhã,30
5081,Tarde,30
5082,Tarde,30
5083,Tarde,30
5084,Tarde,30
5085,Tarde,30
5086,Tarde,30
5087,Tarde,9
5088,Tarde,9
5089,Tarde,9
5090,Tarde,9
5091,Tarde,9
5092,Tarde,9
5093,Manhã,9
5094,Manhã,9
5095,Manhã,9
5096,Manhã,9
5097,Manhã,9
5098,Manhã,9
5099,Manhã,9
5100,Manhã,9
5101,Manhã,9
5102,Tarde,9
5103,Tarde,9
5104,Tarde,9
5105,Tarde,9
5106,Tarde,9
5107,Tarde,9
5108,Tarde,9
5109,Manhã,9
5110,Manhã,9
5111,Tarde,9
5112,Tarde,13
5113,Tarde,13
5114,Tarde,9
5115,Tarde,9
5116,Tarde,9
5117,Tarde,9
5118,Tarde,9
5119,Tarde,9
5120,Tarde,9
5121,Tarde,9
5122,Tarde,9
5123,Manhã,12
5124,Manhã,12
5125,Manhã,12
5126,Manhã,12
5127,Manhã,12
5128,Manhã,12
5129,Manhã,12
5130,Manhã,12
5131,Manhã,12
5132,Manhã,12
5133,Manhã,12
5134,Manhã,12
5135,Manhã,12
5136,Manhã,12
5137,Manhã,12
5138,Manhã,12
5139,Manhã,12
5140,Manhã,12
5141,Manhã,12
5142,Manhã,12
5143,Manhã,12
5144,Manhã,12
5145,Manhã,12
5146,Manhã,12
5147,Manhã,12
5148,Manhã,12
5149,Manhã,12
5150,Manhã,12
5151,Manhã,12
5152,Manhã,12
5153,Manhã,12
5154,Manhã,12
5155,Manhã,12
5156,Manhã,12
5157,Manhã,12
5158,Manhã,12
5159,Manhã,12
5160,Manhã,12
5161,Manhã,12
5162,Manhã,12
5163,Manhã,12
5164,Manhã,12
5165,Manhã,12
5166,Manhã,12
5167,Manhã,12
5168,Manhã,12
5169,Manhã,12
5170,Manhã,12
5171,Manhã,12
5172,Manhã,12
5173,Manhã,12
5174,Manhã,12
5175,Manhã,12
5176,Manhã,12
5177,Manhã,12
5178,Tarde,13
5179,Manhã,12
5180,Manhã,12
5181,Manhã,12
5182,Manhã,12
5183,Manhã,12
5184,Manhã,12
5185,Manhã,12
5186,Manhã,12
5187,Manhã,12
5188,Manhã,12
5189,Manhã,12
5190,Manhã,12
5191,Manhã,12
5192,Tarde,12
5193,Tarde,13
5194,Tarde,13
5195,Manhã,12
5196,Manhã,12
5197,Manhã,12
5198,Manhã,12
5199,Manhã,12
5200,Manhã,12
5201,Manhã,12
5202,Manhã,12
5203,Manhã,12
5204,Manhã,12
5205,Manhã,12
5206,Manhã,12
5207,Manhã,12
5208,Manhã,12
5209,Manhã,12
5210,Manhã,12
5211,Manhã,12
5212,Manhã,12
5213,Manhã,12
5214,Manhã,12
5215,Manhã,12
5216,Manhã,12
5217,Manhã,12
5218,Manhã,12
5219,Manhã,12
5220,Manhã,12
5221,Manhã,12
5222,Manhã,12
5223,Manhã,12
5224,Manhã,12
5225,Manhã,12
5226,Manhã,12
5227,Manhã,12
5228,Manhã,12
5229,Manhã,12
5230,Manhã,12
5231,Manhã,12
5232,Manhã,12
5233,Manhã,8
5234,Manhã,25
5235,Manhã,25
5236,Manhã,12
5237,Manhã,12
5238,Manhã,12
5239,Manhã,12
5240,Manhã,12
5241,Manhã,12
5242,Manhã,12
5243,Manhã,12
5244,Manhã,1
5245,Manhã,30
5246,Manhã,20
5247,Manhã,20
5248,Manhã,20
5249,Manhã,20
5250,Manhã,20
5251,Manhã,20
5252,Manhã,20
5253,Manhã,20
5254,Manhã,20
5255,Tarde,20
5256,Tarde,20
5257,Tarde,20
5258,Tarde,20
5259,Manhã,11
5260,Manhã,30
5261,Manhã,30
5262,Manhã,10
5263,Tarde,10
5264,Manhã,10
5265,Tarde,10
5266,Tarde,10
5267,Tarde,10
5268,Tarde,10
5269,Tarde,10
5270,Tarde,30
5271,Tarde,30
5272,Tarde,30
5273,Tarde,30
5274,Tarde,30
5275,Tarde,30
5276,Manhã,30
5277,Manhã,30
5278,Manhã,30
5279,Manhã,30
5280,Manhã,30
5281,Manhã,30
5282,Manhã,10
5283,Tarde,10
5284,Tarde,30
5285,Tarde,30
5286,Tarde,30
5287,Tarde,30
5288,Tarde,30
5289,Tarde,30
5290,Tarde,10
5291,Manhã,10
5292,Manhã,10
5293,Manhã,10
5294,Manhã,10
5295,Manhã,10
5296,Tarde,10
5297,Tarde,10
5298,Tarde,10
5299,Tarde,10
5300,Tarde,10
5301,Tarde,10
5302,Tarde,10
5303,Tarde,10
5304,Tarde,10
5305,Tarde,10
5306,Manhã,10
5307,Manhã,10
5308,Manhã,10
5309,Tarde,10
5310,Tarde,10
5311,Tarde,10
5312,Tarde,10
5313,Tarde,30
5314,Tarde,30
5315,Tarde,30
5316,Tarde,30
5317,Manhã,30
5318,Manhã,30
5319,Manhã,30
5320,Manhã,30
5321,Manhã,10
5322,Manhã,10
5323,Manhã,10
5324,Manhã,10
5325,Tarde,10
5326,Tarde,10
5327,Tarde,10
5328,Manhã,10
5329,Tarde,10
5330,Tarde,30
5331,Tarde,30
5332,Tarde,30
5333,Tarde,30
5334,Tarde,30
5335,Manhã,30
5336,Manhã,11
5337,Manhã,11
5338,Tarde,14
5339,Tarde,14
5340,Tarde,25
5341,Tarde,25
5342,Tarde,25
5343,Tarde,25
5344,Tarde,8
5345,Manhã,25
5346,Manhã,22
5347,Manhã,22
5348,Manhã,25
5349,Manhã,25
5350,Noite,25
5351,Manhã,25
5352,Manhã,25
5353,Manhã,25
5354,Manhã,25
5355,Tarde,25
5356,Tarde,25
5357,Tarde,25
5358,Tarde,25
5359,Tarde,25
5360,Tarde,25
5361,Tarde,25
5362,Tarde,25
5363,Tarde,25
5364,Tarde,25
5365,Tarde,25
5366,Noite,20
5367,Tarde,8
5368,Manhã,13
5369,Manhã,28
5370,Manhã,28
5371,Manhã,28
5372,Manhã,28
5373,Manhã,28
5374,Manhã,28
5375,Manhã,28
5376,Manhã,28
5377,Manhã,28
5378,Manhã,28
5379,Manhã,28
5380,Manhã,28
5381,Manhã,28
5382,Manhã,28
5383,Manhã,10
5384,Manhã,10
5385,Manhã,10
5386,Manhã,10
5387,Manhã,10
5388,Manhã,10
5389,Manhã,10
5390,Manhã,10
5391,Manhã,10
5392,Manhã,10
5393,Manhã,28
5394,Tarde,7
5395,Tarde,7
5396,Tarde,7
5397,Tarde,7
5398,Tarde,7
5399,Tarde,7
5400,Manhã,12
5401,Manhã,13
5402,Manhã,13
5403,Manhã,13
5404,Manhã,13
5405,Manhã,13
5406,Manhã,13
5407,Manhã,13
5408,Manhã,13
5409,Manhã,13
5410,Manhã,13
5411,Manhã,13
5412,Manhã,13
5413,Manhã,13
5414,Manhã,13
5415,Manhã,13
5416,Manhã,13
5417,Manhã,13
5418,Manhã,13
5419,Manhã,13
5420,Manhã,13
5421,Manhã,13
5422,Manhã,13
5423,Manhã,13
5424,Manhã,13
5425,Manhã,13
5426,Manhã,13
5427,Manhã,13
5428,Tarde,13
5429,Tarde,13
5430,Tarde,13
5431,Noite,12
5432,Noite,12
5433,Tarde,13
5434,Tarde,8
5435,Não se aplica,1
5436,Não se aplica,33
5437,Não se aplica,23
5438,Não se aplica,2
5439,Não se aplica,2
5440,Não se aplica,1
5441,Não se aplica,2
5442,Não se aplica,19
5443,Não se aplica,19
5444,Não se aplica,24
5445,Não se aplica,24
5446,Não se aplica,2
5447,Não se aplica,3
5448,Não se aplica,2
5449,Não se aplica,2
5450,Não se aplica,2
5451,Não se aplica,1
5452,Não se aplica,8
5453,Não se aplica,20
5454,Não se aplica,18
5455,Não se aplica,16
5456,Não se aplica,20
5457,Não se aplica,19
5458,Não se aplica,1
5459,Não se aplica,19
5460,Não se aplica,7
5461,Não se aplica,10
5462,Não se aplica,1
5463,Não se aplica,3
5464,Não se aplica,20
5465,Não se aplica,19
5466,Não se aplica,2
5467,Não se aplica,20
5468,Não se aplica,18
5469,Não se aplica,3
5470,Não se aplica,19
5471,Não se aplica,16
5472,Não se aplica,1
5473,Não se aplica,2
5474,Não se aplica,3
5475,Não se aplica,2
5476,Não se aplica,1
5477,Não se aplica,8
5478,Não se aplica,13
5479,Não se aplica,3
5480,Não se aplica,2
5481,Não se aplica,2
5482,Não se aplica,23
5483,Não se aplica,23
5484,Não se aplica,19
5485,Não se aplica,19
5486,Não se aplica,18
5487,Não se aplica,2
5488,Não se aplica,16
5489,Não se aplica,20
5490,Não se aplica,16
5491,Não se aplica,2
5492,Não se aplica,19
5493,Não se aplica,17
5494,Não se aplica,3
5495,Não se aplica,2
5496,Não se aplica,20
5497,Não se aplica,18
5498,Não se aplica,16
5499,Não se aplica,20
5500,Não se aplica,3
5501,Não se aplica,19
5502,Não se aplica,3
5503,Não se aplica,33
5504,Não se aplica,16
5505,Não se aplica,16
5506,Não se aplica,1
5507,Não se aplica,16
5508,Não se aplica,1
5509,Não se aplica,19
5510,Não se aplica,16
5511,Não se aplica,23
5512,Não se aplica,2
5513,Não se aplica,4
5514,Não se aplica,2
5515,Não se aplica,23
5516,Não se aplica,1
5517,Não se aplica,2
5518,Não se aplica,2
5519,Não se aplica,2
5520,Não se aplica,1
5521,Não se aplica,16
5522,Não se aplica,19
5523,Não se aplica,17
5524,Não se aplica,19
5525,Não se aplica,2
5526,Não se aplica,24
5527,Não se aplica,20
5528,Não se aplica,11
5529,Não se aplica,18
5530,Não se aplica,19
5531,Não se aplica,8
5532,Não se aplica,8
5533,Não se aplica,2
5534,Não se aplica,8
5535,Não se aplica,20
5536,Não se aplica,19
5537,Não se aplica,3
5538,Não se aplica,23
5539,Não se aplica,20
5540,Não se aplica,3
5541,Não se aplica,23
5542,Não se aplica,16
5543,Não se aplica,16
5544,Não se aplica,19
5545,Não se aplica,2
5546,Não se aplica,1
5547,Não se aplica,20
5548,Não se aplica,19
5549,Não se aplica,33
5550,Não se aplica,19
5551,Não se aplica,19
5552,Não se aplica,2
5553,Não se aplica,19
5554,Não se aplica,19
5555,Não se aplica,20
5556,Não se aplica,20
5557,Não se aplica,19
5558,Não se aplica,19
5559,Não se aplica,2
5560,Não se aplica,33
5561,Não se aplica,19
5562,Não se aplica,1
5563,Não se aplica,15
5564,Não se aplica,26
5565,Não se aplica,17
5566,Não se aplica,23
5567,Não se aplica,1
5568,Não se aplica,17
5569,Não se aplica,1
5570,Não se aplica,20
5571,Não se aplica,20
5572,Não se aplica,20
5573,Não se aplica,16
5574,Não se aplica,2
5575,Não se aplica,20
5576,Não se aplica,2
5577,Não se aplica,20
5578,Não se aplica,20
5579,Não se aplica,20
5580,Não se aplica,20
5581,Não se aplica,23
5582,Não se aplica,19
5583,Não se aplica,20
5584,Não se aplica,2
5585,Não se aplica,2
5586,Não se aplica,19
5587,Não se aplica,16
5588,Não se aplica,3
5589,Não se aplica,16
5590,Não se aplica,23
5591,Não se aplica,9
5592,Não se aplica,1
5593,Não se aplica,2
5594,Não se aplica,20
5595,Não se aplica,19
5596,Não se aplica,10
5597,Não se aplica,33
5598,Não se aplica,24
5599,Não se aplica,2
5600,Não se aplica,19
5601,Não se aplica,16
5602,Não se aplica,24
5603,Não se aplica,33
5604,Não se aplica,1
5605,Não se aplica,8
5606,Não se aplica,16
5607,Não se aplica,11
5608,Não se aplica,19
5609,Não se aplica,19
5610,Não se aplica,19
5611,Não se aplica,20
5612,Não se aplica,16
5613,Não se aplica,1
5614,Não se aplica,18
5615,Não se aplica,3
5616,Não se aplica,19
5617,Não se aplica,19
5618,Não se aplica,7
5619,Não se aplica,19
5620,Não se aplica,3
5621,Não se aplica,16
5622,Não se aplica,17
5623,Não se aplica,1
5624,Não se aplica,8
5625,Não se aplica,19
5626,Não se aplica,1
5627,Não se aplica,23
5628,Não se aplica,1
5629,Não se aplica,2
5630,Não se aplica,20
5631,Não se aplica,3
5632,Não se aplica,19
5633,Não se aplica,33
5634,Não se aplica,10
5635,Não se aplica,33
5636,Não se aplica,19
5637,Não se aplica,24
5638,Não se aplica,3
5639,Não se aplica,1
5640,Não se aplica,16
5641,Não se aplica,19
5642,Não se aplica,3
5643,Não se aplica,2
5644,Não se aplica,20
5645,Não se aplica,19
5646,Não se aplica,19
5647,Não se aplica,3
5648,Não se aplica,9
5649,Não se aplica,1
5650,Não se aplica,19
5651,Não se aplica,16
5652,Não se aplica,20
5653,Não se aplica,16
5654,Não se aplica,33
5655,Não se aplica,3
5656,Não se aplica,20
5657,Não se aplica,1
5658,Não se aplica,3
5659,Não se aplica,1
5660,Não se aplica,19
5661,Não se aplica,20
5662,Não se aplica,20
5663,Não se aplica,20
5664,Não se aplica,16
5665,Não se aplica,2
5666,Não se aplica,3
5667,Não se aplica,3
5668,Não se aplica,3
5669,Não se aplica,2
5670,Não se aplica,19
5671,Não se aplica,20
5672,Não se aplica,23
5673,Não se aplica,2
5674,Não se aplica,19
5675,Não se aplica,19
5676,Não se aplica,33
5677,Não se aplica,19
5678,Não se aplica,3
5679,Não se aplica,23
5680,Não se aplica,3
5681,Não se aplica,1
5682,Não se aplica,2
5683,Não se aplica,24
5684,Não se aplica,3
5685,Não se aplica,23
5686,Não se aplica,19
5687,Não se aplica,3
5688,Não se aplica,3
5689,Não se aplica,19
5690,Não se aplica,18
5691,Não se aplica,19
5692,Não se aplica,18
5693,Não se aplica,20
5694,Não se aplica,1
5695,Não se aplica,7
5696,Não se aplica,19
5697,Não se aplica,1
5698,Não se aplica,3
5699,Não se aplica,1
5700,Não se aplica,19
5701,Não se aplica,33
5702,Não se aplica,1
5703,Não se aplica,16
5704,Não se aplica,18
5705,Não se aplica,24
5706,Não se aplica,2
5707,Não se aplica,17
5708,Não se aplica,20
5709,Não se aplica,16
5710,Não se aplica,19
5711,Não se aplica,2
5712,Não se aplica,20
5713,Não se aplica,19
5714,Não se aplica,20
5715,Não se aplica,20
5716,Não se aplica,2
5717,Não se aplica,3
5718,Não se aplica,8
5719,Não se aplica,8
5720,Não se aplica,24
5721,Não se aplica,16
5722,Não se aplica,16
5723,Não se aplica,16
5724,Não se aplica,16
5725,Não se aplica,16
5726,Não se aplica,3
5727,Não se aplica,2
5728,Não se aplica,19
5729,Não se aplica,2
5730,Não se aplica,20
5731,Não se aplica,1
5732,Não se aplica,13
5733,Não se aplica,1
5734,Não se aplica,2
5735,Não se aplica,8
5736,Não se aplica,1
5737,Não se aplica,19
5738,Não se aplica,7
5739,Não se aplica,2
5740,Não se aplica,1
5741,Não se aplica,3
5742,Não se aplica,13
5743,Não se aplica,1
5744,Não se aplica,19
5745,Não se aplica,3
5746,Não se aplica,19
5747,Não se aplica,19
5748,Não se aplica,20
5749,Não se aplica,7
5750,Não se aplica,2
5751,Não se aplica,16
5752,Não se aplica,3
5753,Não se aplica,3
5754,Não se aplica,18
5755,Não se aplica,1
5756,Não se aplica,19
5757,Não se aplica,1
5758,Não se aplica,23
5759,Não se aplica,18
5760,Não se aplica,19
5761,Não se aplica,2
5762,Não se aplica,20
5763,Não se aplica,2
5764,Não se aplica,3
5765,Não se aplica,23
5766,Não se aplica,19
5767,Não se aplica,16
5768,Não se aplica,20
5769,Não se aplica,20
5770,Não se aplica,20
5771,Não se aplica,7
5772,Não se aplica,1
5773,Não se aplica,1
5774,Não se aplica,2
5775,Não se aplica,2
5776,Não se aplica,19
5777,Não se aplica,10
5778,Não se aplica,3
5779,Não se aplica,13
5780,Não se aplica,3
5781,Não se aplica,16
5782,Não se aplica,1
5783,Não se aplica,2
5784,Não se aplica,1
5785,Não se aplica,10
5786,Não se aplica,33
5787,Não se aplica,33
5788,Não se aplica,3
5789,Não se aplica,17
5790,Não se aplica,16
5791,Não se aplica,17
5792,Não se aplica,20
5793,Não se aplica,2
5794,Não se aplica,19
5795,Não se aplica,19
5796,Não se aplica,33
5797,Não se aplica,3
5798,Não se aplica,8
5799,Não se aplica,1
5800,Não se aplica,8
5801,Não se aplica,3
5802,Não se aplica,20
5803,Não se aplica,2
5804,Não se aplica,8
5805,Não se aplica,16
5806,Não se aplica,18
5807,Não se aplica,20
5808,Não se aplica,23
5809,Não se aplica,3
5810,Não se aplica,8
5811,Não se aplica,19
5812,Não se aplica,19
5813,Não se aplica,13
5814,Não se aplica,1
5815,Não se aplica,19
5816,Não se aplica,24
5817,Não se aplica,4
5818,Não se aplica,4
5819,Não se aplica,2
5820,Não se aplica,18
5821,Não se aplica,24
5822,Não se aplica,19
